Manuscript date|First main dir|Second main dir|The rest of main dirs|Filename|Use count (%)
2014|texmf-dist|tex|latex/multirow|multirow.sty|1.151
2010|texmf-dist|tex|latex/graphics-def|dvips.def|1.149
2011|texmf-dist|tex|generic/babel|babel.def|1.143
2011|texmf-dist|tex|generic/babel|babel.sty|1.143
2013|texmf-dist|fonts|tfm/public/xypic|xycirc10.tfm|1.139
2013|texmf-dist|tex|generic/xypic|xyrecat.tex|1.139
2013|texmf-dist|tex|generic/xypic|xyidioms.tex|1.139
2013|texmf-dist|fonts|tfm/public/xypic|xyatip10.tfm|1.139
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmr9.pfb|1.139
2013|texmf-dist|fonts|tfm/public/xypic|xybtip10.tfm|1.139
2013|texmf-dist|tex|generic/xypic|xy.tex|1.139
2013|texmf-dist|fonts|tfm/public/xypic|xybsql10.tfm|1.139
2013|texmf-dist|fonts|tfm/public/xypic|xydash10.tfm|1.139
2015|texmf-dist|tex|latex/base|fontenc.sty|1.134
2016|texmf-dist|tex|latex/caption|caption.sty|1.133
2016|texmf-dist|tex|generic/xypic|xy.sty|1.133
2010|texmf-dist|tex|latex/jknapltx|ursfs.fd|1.129
2010|texmf-dist|tex|latex/jknapltx|mathrsfs.sty|1.129
2013|texmf-dist|tex|generic/xypic|xyarrow.tex|1.129
2016|texmf-dist|fonts|type1/public/amsfonts/symbols|msam10.pfb|1.128
2016|texmf-dist|tex|latex/multirow|multirow.sty|1.126
2016|texmf-dist|tex|latex/base|fontenc.sty|1.125
2011|texmf-dist|tex|latex/hyperref|pdfmark.def|1.125
2011|texmf-dist|tex|latex/hyperref|hdvips.def|1.124
2014|texmf-dist|fonts|tfm/public/xypic|xycmbt10.tfm|1.121
2014|texmf-dist|fonts|tfm/public/xypic|xycmat10.tfm|1.121
2014|texmf-dist|fonts|tfm/public/xypic|xylubt10.tfm|1.121
2013|texmf-dist|tex|generic/xypic|xymatrix.tex|1.121
2010|texmf-dist|tex|latex/tools|bm.sty|1.121
2014|texmf-dist|fonts|tfm/public/xypic|xyluat10.tfm|1.121
2014|texmf-dist|tex|generic/xypic|xytips.tex|1.121
2013|texmf-dist|tex|latex/txfonts|txfonts.sty|1.120
2014|texmf-dist|tex|generic/pgf/utilities|pgfkeys.code.tex|1.118
2014|texmf-dist|tex|generic/pgf/math|pgfmathparser.code.tex|1.115
2014|texmf-dist|tex|generic/pgf/math|pgfmathutil.code.tex|1.115
2014|texmf-dist|tex|generic/pgf/utilities|pgfutil-common.tex|1.115
2014|texmf-dist|tex|generic/pgf/math|pgfmath.code.tex|1.115
2014|texmf-dist|tex|generic/pgf/math|pgfmathcalc.code.tex|1.115
2013|texmf-dist|tex|latex/txfonts|utxmia.fd|1.113
2010|texmf-dist|fonts|type1/public/amsfonts/cm|cmr7.pfb|1.113
2013|texmf-dist|fonts|tfm/public/txfonts|txmia.tfm|1.113
2013|texmf-dist|tex|latex/txfonts|utxexa.fd|1.111
2013|texmf-dist|tex|latex/txfonts|omxtxex.fd|1.111
2013|texmf-dist|tex|latex/txfonts|omltxmi.fd|1.111
2016|texmf-dist|tex|generic/xypic|xycurve.tex|1.111
2014|texmf-dist|tex|generic/xypic|xycmtip.tex|1.110
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmr5.pfb|1.110
2013|texmf-dist|tex|latex/txfonts|utxsyc.fd|1.110
2013|texmf-dist|fonts|tfm/public/txfonts|txsyc.tfm|1.110
2013|texmf-dist|fonts|tfm/public/txfonts|txexa.tfm|1.109
2013|texmf-dist|tex|latex/txfonts|omstxsy.fd|1.109
2011|texmf-dist|tex|latex/tools|verbatim.sty|1.107
2014|texmf-dist|tex|generic/xypic|xyline.tex|1.100
2015|texmf-dist|tex|latex/tools|calc.sty|1.100
2014|texmf-dist|tex|generic/xypic|xygraph.tex|1.100
2014|texmf-dist|tex|latex/base|fontenc.sty|1.099
2011|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi7.pfb|1.098
2010|texmf-dist|tex|latex/hyperref|pd1enc.def|1.098
2010|texmf-dist|tex|generic/oberdiek|gettitlestring.sty|1.098
2010|texmf-dist|tex|latex/latexconfig|hyperref.cfg|1.098
2010|texmf-dist|tex|latex/hyperref|hyperref.sty|1.098
2010|texmf-dist|tex|latex/hyperref|nameref.sty|1.098
2014|texmf-dist|tex|generic/xypic|xycolor.tex|1.096
2013|texmf-dist|tex|latex/txfonts|ot1txr.fd|1.096
2013|texmf-dist|fonts|tfm/public/txfonts|txi.tfm|1.095
2014|texmf-dist|tex|generic/xypic|xyall.tex|1.094
2014|texmf-dist|tex|generic/xypic|xyrotate.tex|1.094
2010|texmf-dist|fonts|type1/public/amsfonts/cm|cmsy7.pfb|1.090
2013|texmf-dist|fonts|tfm/public/txfonts|txr.tfm|1.088
2012|texmf-dist|fonts|tfm/adobe/times|ptmb7t.tfm|1.087
2016|texmf-dist|fonts|type1/public/amsfonts/cm|cmr9.pfb|1.087
2016|texmf-dist|tex|generic/pgf/systemlayer|pgfsys-common-postscript.def|1.086
2013|texmf-dist|fonts|tfm/public/txfonts|txsy.tfm|1.086
2016|texmf-dist|tex|generic/pgf/systemlayer|pgfsys-dvips.def|1.086
2014|texmf-dist|tex|generic/pgf/utilities|pgffor.code.tex|1.086
2014|texmf-dist|tex|latex/caption|caption3.sty|1.086
2013|texmf-dist|fonts|tfm/public/txfonts|txmi.tfm|1.084
2011|texmf-dist|fonts|tfm/public/cm|cmss8.tfm|1.084
2010|texmf-dist|tex|latex/revtex4|revsymb.sty|1.084
2010|texmf-dist|tex|latex/revtex4|aps.rtx|1.083
2014|texmf-dist|tex|latex/graphics-cfg|graphics.cfg|1.081
2012|texmf-dist|fonts|tfm/public/cm|cmtt9.tfm|1.080
2014|texmf-dist|tex|generic/pgf/utilities|pgfrcs.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepathprocessing.code.tex|1.080
2014|texmf-dist|tex|latex/pgf/utilities|pgfrcs.sty|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepatterns.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorelayers.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcoretransparency.code.tex|1.080
2010|texmf-dist|tex|latex/revtex4|revtex4.cls|1.080
2015|texmf-dist|tex|latex/base|utf8.def|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepathconstruct.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcoreshade.code.tex|1.080
2014|texmf-dist|tex|latex/pgf/systemlayer|pgfsys.sty|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcoregraphicstate.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/systemlayer|pgfsysprotocol.code.tex|1.080
2014|texmf-dist|tex|latex/pgf/basiclayer|pgfcore.sty|1.080
2014|texmf-dist|tex|generic/pgf/systemlayer|pgfsyssoftpath.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcoreobjects.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorearrows.code.tex|1.080
2015|texmf-dist|tex|latex/base|omsenc.dfu|1.080
2015|texmf-dist|tex|latex/base|t1enc.dfu|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcore.code.tex|1.080
2015|texmf-dist|tex|latex/base|ot1enc.dfu|1.080
2012|texmf-dist|tex|latex/psnfss|ot1ptm.fd|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcoretransformations.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/utilities|pgfutil-latex.def|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepoints.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorequick.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepathusage.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcoreimage.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/basiclayer|pgfcorescopes.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/systemlayer|pgfsys.code.tex|1.080
2014|texmf-dist|tex|generic/pgf/systemlayer|pgf.cfg|1.080
2014|texmf-dist|tex|generic/pgf/modules|pgfmoduleshapes.code.tex|1.079
2014|texmf-dist|tex|generic/pgf/modules|pgfmoduleplot.code.tex|1.079
2014|texmf-dist|fonts|type1/public/amsfonts/symbols|msam10.pfb|1.079
2010|texmf-dist|fonts|tfm/public/cm|cmss8.tfm|1.079
2014|texmf-dist|tex|latex/pgf/compatibility|pgfcomp-version-0-65.sty|1.079
2014|texmf-dist|tex|latex/pgf/compatibility|pgfcomp-version-1-18.sty|1.079
2014|texmf-dist|tex|latex/pgf/basiclayer|pgf.sty|1.079
2013|texmf-dist|fonts|tfm/public/txfonts|txex.tfm|1.077
2012|texmf-dist|fonts|tfm/adobe/times|ptmri7t.tfm|1.073
2013|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi12.pfb|1.072
2015|texmf-dist|tex|latex/graphics-cfg|graphics.cfg|1.072
2010|texmf-dist|tex|latex/tools|array.sty|1.069
2016|texmf-dist|fonts|tfm/public/xypic|xyluat10.tfm|1.067
2016|texmf-dist|fonts|tfm/public/xypic|xylubt10.tfm|1.067
2016|texmf-dist|fonts|tfm/public/xypic|xycmat10.tfm|1.067
2016|texmf-dist|fonts|tfm/public/xypic|xycmbt10.tfm|1.067
2016|texmf-dist|tex|generic/xypic|xytips.tex|1.067
2013|texmf-dist|tex|latex/base|fontenc.sty|1.065
2015|texmf-dist|tex|latex/txfonts|txfonts.sty|1.062
2016|texmf-dist|tex|generic/xypic|xycmtip.tex|1.061
2010|texmf-dist|tex|latex/oberdiek|rerunfilecheck.sty|1.058
2012|texmf-dist|tex|generic/babel|babel.sty|1.058
2012|texmf-dist|tex|generic/babel|babel.def|1.058
2010|texmf-dist|fonts|tfm/public/cm|cmtt9.tfm|1.058
2015|texmf-dist|tex|latex/txfonts|utxsyc.fd|1.057
2015|texmf-dist|fonts|tfm/public/txfonts|txsyc.tfm|1.057
2015|texmf-dist|tex|latex/txfonts|utxexa.fd|1.054
2015|texmf-dist|tex|latex/txfonts|utxmia.fd|1.054
2015|texmf-dist|tex|latex/txfonts|omxtxex.fd|1.054
2015|texmf-dist|tex|latex/txfonts|omltxmi.fd|1.054
2015|texmf-dist|fonts|tfm/public/txfonts|txmia.tfm|1.054
2013|texmf-dist|fonts|tfm/public/txfonts|txb.tfm|1.053
2012|texmf-dist|fonts|tfm/adobe/times|ptmr7t.tfm|1.052
2011|texmf-dist|fonts|tfm/public/cm|cmss10.tfm|1.050
2014|texmf-dist|tex|latex/pgf/frontendlayer|tikz.sty|1.050
2015|texmf-dist|tex|latex/txfonts|omstxsy.fd|1.050
2014|texmf-dist|tex|generic/pgf/modules|pgfmodulematrix.code.tex|1.050
2010|texmf-dist|fonts|tfm/public/amsfonts/euler|eufm5.tfm|1.050
2014|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibrarytopaths.code.tex|1.050
2014|texmf-dist|tex|latex/pgf/utilities|pgffor.sty|1.050
2014|texmf-dist|tex|generic/pgf/libraries|pgflibraryplothandlers.code.tex|1.050
2014|texmf-dist|tex|generic/pgf/frontendlayer/tikz|tikz.code.tex|1.050
2015|texmf-dist|fonts|tfm/public/txfonts|txexa.tfm|1.050
2012|texmf-dist|fonts|tfm/public/cm|cmsl10.tfm|1.048
2013|texmf-dist|fonts|type1/public/amsfonts/cm|cmr5.pfb|1.048
2016|texmf-dist|tex|generic/xypic|xycolor.tex|1.046
2010|texmf-dist|fonts|tfm/public/cm|cmsl12.tfm|1.046
2016|texmf-dist|tex|generic/xypic|xygraph.tex|1.046
2012|texmf-dist|fonts|tfm/public/cm|cmss8.tfm|1.046
2016|texmf-dist|tex|generic/xypic|xyline.tex|1.045
2011|texmf-dist|tex|latex/subfigure|subfigure.sty|1.042
2013|texmf-dist|tex|generic/xypic|xyframe.tex|1.041
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi5.pfb|1.041
2011|texmf-dist|tex|latex/subfigure|subfigure.cfg|1.041
2016|texmf-dist|tex|generic/xypic|xyrotate.tex|1.041
2016|texmf-dist|tex|generic/xypic|xyall.tex|1.039
2016|texmf-dist|tex|latex/base|t1enc.def|1.038
2015|texmf-dist|tex|latex/txfonts|ot1txr.fd|1.038
2013|texmf-dist|tex|generic/xypic|xy.sty|1.038
2015|texmf-dist|fonts|tfm/public/txfonts|txi.tfm|1.037
2010|texmf-dist|fonts|tfm/public/cm|cmtt12.tfm|1.033
2015|texmf-dist|fonts|tfm/public/txfonts|txr.tfm|1.028
2015|texmf-dist|fonts|tfm/public/cm|cmss12.tfm|1.027
2013|texmf-dist|tex|latex/multirow|multirow.sty|1.027
2010|texmf-dist|fonts|tfm/public/cm|cmss10.tfm|1.027
2015|texmf-dist|tex|latex/lineno|lineno.sty|1.027
2012|texmf-dist|fonts|type1/public/amsfonts/symbols|msbm10.pfb|1.026
2014|texmf-dist|tex|generic/babel|english.ldf|1.026
2010|texmf-dist|tex|latex/base|fleqn.clo|1.026
2015|texmf-dist|fonts|tfm/public/txfonts|txsy.tfm|1.024
2013|texmf-dist|tex|generic/xypic|xycurve.tex|1.020
2010|texmf-dist|tex|latex/base|inputenc.sty|1.019
2015|texmf-dist|fonts|tfm/public/txfonts|txmi.tfm|1.019
2013|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi5.pfb|1.019
2015|texmf-dist|tex|generic/pgf/systemlayer|pgfsys-dvips.def|1.018
2016|texmf-dist|fonts|tfm/public/cm|cmtt9.tfm|1.018
2015|texmf-dist|tex|generic/pgf/systemlayer|pgfsys-common-postscript.def|1.018
2015|texmf-dist|fonts|tfm/public/cm|cmsl10.tfm|1.016
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmr9.pfb|1.016
2015|texmf-dist|fonts|tfm/public/txfonts|txex.tfm|1.014
2012|texmf-dist|tex|latex/tools|verbatim.sty|1.014
2010|texmf-dist|tex|generic/oberdiek|atbegshi.sty|1.012
2013|texmf-dist|fonts|tfm/public/cm|cmbxti10.tfm|1.011
2015|texmf-dist|tex|latex/graphics-cfg|color.cfg|1.011
2016|texmf-dist|tex|latex/subfigure|subfigure.sty|1.009
2016|texmf-dist|tex|latex/subfigure|subfigure.cfg|1.008
2014|texmf-dist|fonts|tfm/public/cm|cmbxti10.tfm|1.008
2010|texmf-dist|tex|generic/babel|babel.def|1.004
2010|texmf-dist|tex|generic/babel|babel.sty|1.004
2010|texmf-dist|tex|generic/oberdiek|bigintcalc.sty|1.003
2010|texmf-dist|tex|generic/oberdiek|intcalc.sty|1.003
2010|texmf-dist|tex|latex/oberdiek|letltxmacro.sty|1.001
2010|texmf-dist|tex|latex/oberdiek|xcolor-patch.sty|1.001
2010|texmf-dist|tex|latex/oberdiek|hycolor.sty|1.001
2010|texmf-dist|tex|latex/oberdiek|refcount.sty|1.001
2010|texmf-dist|tex|generic/oberdiek|pdfescape.sty|1.001
2010|texmf-dist|tex|generic/oberdiek|bitset.sty|1.001
2015|texmf-dist|tex|latex/base|t1enc.def|0.999
2013|texmf-dist|fonts|type1/public/amsfonts/cm|cmr9.pfb|0.997
2014|texmf-dist|tex|latex/base|t1enc.def|0.995
2014|texmf-dist|fonts|tfm/public/cm|cmsl10.tfm|0.992
2015|texmf-dist|fonts|tfm/public/cm|cmbxti10.tfm|0.990
2014|texmf-dist|tex|latex/hyperref|hpdftex.def|0.990
2013|texmf-dist|tex|generic/babel|english.ldf|0.988
2015|texmf-dist|fonts|tfm/public/txfonts|txb.tfm|0.985
2011|texmf-dist|tex|latex/base|fleqn.clo|0.980
2016|texmf-dist|fonts|type1/public/amsfonts/cm|cmti8.pfb|0.973
2011|texmf-dist|tex|latex/revtex4|revsymb.sty|0.973
2013|texmf-dist|tex|generic/xypic|xytips.tex|0.970
2013|texmf-dist|fonts|tfm/public/xypic|xycmbt10.tfm|0.970
2013|texmf-dist|fonts|tfm/public/xypic|xycmat10.tfm|0.970
2013|texmf-dist|fonts|tfm/public/xypic|xylubt10.tfm|0.970
2010|texmf-dist|fonts|tfm/public/rsfs|rsfs7.tfm|0.970
2013|texmf-dist|fonts|tfm/public/xypic|xyluat10.tfm|0.970
2011|texmf-dist|tex|latex/revtex4|revtex4.cls|0.969
2010|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi7.pfb|0.969
2011|texmf-dist|tex|latex/revtex4|aps.rtx|0.966
2013|texmf-dist|tex|latex/base|t1enc.def|0.965
2015|texmf-dist|tex|latex/graphics-def|dvips.def|0.963
2010|texmf-dist|tex|generic/oberdiek|uniquecounter.sty|0.962
2010|texmf-dist|tex|latex/oberdiek|atveryend.sty|0.962
2012|texmf-dist|tex|latex/xcolor|xcolor.sty|0.959
2013|texmf-dist|fonts|type1/public/amsfonts/symbols|msam10.pfb|0.959
2013|texmf-dist|tex|generic/xypic|xycmtip.tex|0.958
2012|texmf-dist|tex|latex/tools|enumerate.sty|0.955
2013|texmf-dist|tex|generic/xypic|xygraph.tex|0.951
2013|texmf-dist|tex|generic/xypic|xyline.tex|0.951
2011|texmf-dist|fonts|tfm/public/cm|cmtt12.tfm|0.950
2013|texmf-dist|tex|generic/xypic|xycolor.tex|0.948
2013|texmf-dist|tex|generic/xypic|xyrotate.tex|0.946
2013|texmf-dist|tex|generic/xypic|xyall.tex|0.946
2012|texmf-dist|tex|latex/revtex4|revsymb.sty|0.946
2012|texmf-dist|tex|latex/revtex4|aps.rtx|0.944
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmtt8.pfb|0.944
2012|texmf-dist|tex|latex/revtex4|revtex4.cls|0.943
2012|texmf-dist|fonts|tfm/public/cm|cmss10.tfm|0.943
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmsy5.pfb|0.940
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmti8.pfb|0.937
2014|texmf-dist|tex|latex/caption|caption.sty|0.932
2010|texmf-dist|tex|latex/subfigure|subfigure.sty|0.927
2016|texmf-dist|tex|latex/txfonts|omltxmi.fd|0.927
2016|texmf-dist|fonts|type1/public/amsfonts/cm|cmtt8.pfb|0.927
2014|texmf-dist|tex|latex/graphics-def|dvips.def|0.924
2013|texmf-dist|fonts|tfm/adobe/times|ptmb7t.tfm|0.924
2016|texmf-dist|fonts|tfm/public/txfonts|txsyc.tfm|0.921
2016|texmf-dist|tex|latex/txfonts|utxmia.fd|0.921
2016|texmf-dist|tex|latex/txfonts|txfonts.sty|0.921
2016|texmf-dist|fonts|tfm/public/txfonts|txmia.tfm|0.921
2016|texmf-dist|tex|latex/txfonts|omxtxex.fd|0.920
2016|texmf-dist|tex|latex/txfonts|utxsyc.fd|0.920
2016|texmf-dist|tex|latex/txfonts|utxexa.fd|0.920
2010|texmf-dist|tex|latex/subfigure|subfigure.cfg|0.918
2016|texmf-dist|tex|latex/txfonts|omstxsy.fd|0.916
2013|texmf-dist|tex|latex/cite|cite.sty|0.916
2014|texmf-dist|fonts|enc/dvips/base|8r.enc|0.914
2012|texmf-dist|tex|latex/base|ts1enc.def|0.913
2016|texmf-dist|fonts|tfm/public/txfonts|txexa.tfm|0.912
2013|texmf-dist|tex|latex/caption|caption3.sty|0.910
2013|texmf-dist|fonts|tfm/adobe/times|ptmri7t.tfm|0.910
2011|texmf-dist|tex|latex/graphics-def|dvips.def|0.910
2016|texmf-dist|tex|latex/txfonts|ot1txr.fd|0.909
2011|texmf-dist|tex|generic/xypic|xyidioms.tex|0.906
2011|texmf-dist|fonts|tfm/public/xypic|xybtip10.tfm|0.906
2011|texmf-dist|fonts|tfm/public/xypic|xyatip10.tfm|0.906
2011|texmf-dist|fonts|tfm/public/xypic|xycirc10.tfm|0.906
2011|texmf-dist|fonts|tfm/public/xypic|xybsql10.tfm|0.906
2011|texmf-dist|fonts|tfm/public/xypic|xydash10.tfm|0.906
2011|texmf-dist|tex|generic/xypic|xyrecat.tex|0.906
2011|texmf-dist|tex|generic/xypic|xy.tex|0.906
2016|texmf-dist|fonts|tfm/public/txfonts|txi.tfm|0.905
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmti12.pfb|0.905
2011|texmf-dist|tex|latex/tools|enumerate.sty|0.903
2013|texmf-dist|fonts|tfm/public/cm|cmtt12.tfm|0.899
2011|texmf-dist|fonts|type1/public/amsfonts/symbols|msbm10.pfb|0.899
2013|texmf-dist|tex|latex/psnfss|ot1ptm.fd|0.895
2013|texmf-dist|tex|latex/base|fleqn.clo|0.894
2010|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi12.pfb|0.891
2011|texmf-dist|tex|generic/xypic|xyarrow.tex|0.890
2016|texmf-dist|fonts|tfm/public/txfonts|txr.tfm|0.889
2011|texmf-dist|tex|generic/xypic|xymatrix.tex|0.887
2010|texmf-dist|tex|latex/tools|verbatim.sty|0.887
2014|texmf-dist|fonts|type1/urw/times|utmr8a.pfb|0.887
2016|texmf-dist|fonts|type1/public/amsfonts/cm|cmsy5.pfb|0.886
2014|texmf-dist|tex|latex/lineno|lineno.sty|0.884
2016|texmf-dist|fonts|tfm/public/txfonts|txmi.tfm|0.884
2011|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi12.pfb|0.883
2014|texmf-dist|fonts|type1/urw/times|utmri8a.pfb|0.882
2016|texmf-dist|fonts|tfm/public/txfonts|txsy.tfm|0.882
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmbx8.pfb|0.879
2014|texmf-dist|fonts|type1/urw/times|utmb8a.pfb|0.879
2013|texmf-dist|fonts|tfm/adobe/times|ptmr7t.tfm|0.876
2014|texmf-dist|fonts|tfm/public/cm|cmss12.tfm|0.876
2016|texmf-dist|fonts|tfm/public/txfonts|txex.tfm|0.870
2012|texmf-dist|fonts|type1/public/amsfonts/cm|cmr9.pfb|0.870
2012|texmf-dist|fonts|type1/public/amsfonts/cm|cmr5.pfb|0.868
2013|texmf-dist|tex|latex/base|fix-cm.sty|0.865
2013|texmf-dist|tex|latex/setspace|setspace.sty|0.863
2012|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi12.pfb|0.861
2016|texmf-dist|fonts|tfm/public/txfonts|txb.tfm|0.860
2016|texmf-dist|fonts|type1/public/amsfonts/cm|cmti12.pfb|0.859
2012|texmf-dist|tex|latex/float|float.sty|0.856
2014|texmf-dist|fonts|tfm/public/cm|cmtt12.tfm|0.853
2011|texmf-dist|tex|generic/babel|english.ldf|0.849
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmtt8.pfb|0.849
2013|texmf-dist|tex|latex/revtex4|revtex4.cls|0.848
2013|texmf-dist|tex|latex/revtex4|aps.rtx|0.848
2013|texmf-dist|tex|latex/revtex4|revsymb.sty|0.848
2014|texmf-dist|tex|latex/base|fleqn.clo|0.848
2016|texmf-dist|fonts|tfm/public/cm|cmss10.tfm|0.846
2013|texmf-dist|tex|generic/pgf/utilities|pgfkeys.code.tex|0.844
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmti12.pfb|0.840
2013|texmf-dist|tex|generic/pgf/math|pgfmathparser.code.tex|0.836
2013|texmf-dist|tex|generic/pgf/math|pgfmath.code.tex|0.836
2013|texmf-dist|tex|generic/pgf/math|pgfmathutil.code.tex|0.836
2013|texmf-dist|tex|generic/pgf/utilities|pgfutil-common.tex|0.836
2013|texmf-dist|tex|generic/pgf/math|pgfmathcalc.code.tex|0.836
2011|texmf-dist|fonts|tfm/public/cm|cmbxti10.tfm|0.834
2013|texmf-dist|fonts|type1/public/amsfonts/cm|cmbx8.pfb|0.833
2012|texmf-dist|tex|latex/base|fontenc.sty|0.831
2016|texmf-dist|tex|latex/oberdiek|epstopdf.sty|0.831
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmr17.pfb|0.829
2010|texmf-dist|fonts|tfm/adobe/times|ptmb7t.tfm|0.829
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmti8.pfb|0.827
2011|texmf-dist|tex|generic/xypic|xyframe.tex|0.827
2012|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi5.pfb|0.827
2014|texmf-dist|tex|generic/pgf/math|pgfmathoperations.code.tex|0.826
2014|texmf-dist|tex|generic/pgf/math|pgfmathtrig.code.tex|0.826
2014|texmf-dist|tex|generic/pgf/math|pgfmathbase.code.tex|0.826
2014|texmf-dist|tex|generic/pgf/math|pgfmathrnd.code.tex|0.826
2013|texmf-dist|tex|latex/rotating|rotating.sty|0.825
2011|texmf-dist|fonts|type1/public/amsfonts/cm|cmr9.pfb|0.822
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmmi9.pfb|0.821
2011|texmf-dist|tex|generic/xypic|xy.sty|0.819
2015|texmf-dist|tex|generic/xkeyval|xkvutils.tex|0.818
2015|texmf-dist|tex|latex/xkeyval|xkeyval.sty|0.818
2015|texmf-dist|tex|generic/xkeyval|xkeyval.tex|0.818
2012|texmf-dist|tex|generic/babel|english.ldf|0.815
2010|texmf-dist|fonts|tfm/adobe/times|ptmri7t.tfm|0.814
2013|texmf-dist|tex|latex/caption|caption.sty|0.811
2013|texmf-dist|tex|generic/pgf/utilities|pgffor.code.tex|0.810
2012|texmf-dist|fonts|tfm/public/xypic|xybsql10.tfm|0.808
2012|texmf-dist|fonts|tfm/public/xypic|xycirc10.tfm|0.808
2012|texmf-dist|fonts|tfm/public/xypic|xyatip10.tfm|0.808
2012|texmf-dist|fonts|tfm/public/xypic|xybtip10.tfm|0.808
2012|texmf-dist|tex|generic/xypic|xyidioms.tex|0.808
2012|texmf-dist|tex|generic/xypic|xy.tex|0.808
2012|texmf-dist|tex|generic/xypic|xyrecat.tex|0.808
2012|texmf-dist|fonts|tfm/public/xypic|xydash10.tfm|0.808
2010|texmf-dist|fonts|type1/public/amsfonts/symbols|msbm10.pfb|0.806
2015|texmf-dist|tex|latex/tools|xspace.sty|0.806
2011|texmf-dist|tex|latex/xcolor|xcolor.sty|0.806
2015|texmf-dist|fonts|type1/public/amsfonts/cm|cmtt10.pfb|0.806
2016|texmf-dist|tex|generic/xkeyval|xkvutils.tex|0.806
2016|texmf-dist|tex|latex/xkeyval|xkeyval.sty|0.806
2016|texmf-dist|tex|generic/xkeyval|xkeyval.tex|0.806
2011|texmf-dist|tex|latex/base|fontenc.sty|0.804
2010|texmf-dist|fonts|tfm/adobe/times|ptmr7t.tfm|0.804
2013|texmf-dist|tex|generic/pgf/utilities|pgfutil-latex.def|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcoretransformations.code.tex|0.803
2013|texmf-dist|tex|latex/pgf/systemlayer|pgfsys.sty|0.803
2013|texmf-dist|tex|latex/pgf/utilities|pgfrcs.sty|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcoreimage.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepathusage.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcorelayers.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcorearrows.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/systemlayer|pgfsys.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/systemlayer|pgf.cfg|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcoreobjects.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/systemlayer|pgfsyssoftpath.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/systemlayer|pgfsysprotocol.code.tex|0.803
2013|texmf-dist|tex|generic/pgf/basiclayer|pgfcorepathconstruct.code.tex|0.803
